station_id,name,location,state
331913112301301,"C-01-02 19Ccc, AZ",C-01-02 19Ccc,AZ
332000112411501,"C-01-04 20Bab, AZ",C-01-04 20Bab,AZ
332135112081901,"D-01-02 10Aca1, AZ",D-01-02 10Aca1,AZ
332303112322201,"B-01-03 34Daa, AZ",B-01-03 34Daa,AZ
332313112080301,"A-01-02 34Ada, AZ",A-01-02 34Ada,AZ
332332112360501,"B-01-03 30Cdc, AZ",B-01-03 30Cdc,AZ
332428112144101,"A-01-01 22Dcc, AZ",A-01-01 22Dcc,AZ
332500112095501,"A-01-02 21Bcd, AZ",A-01-02 21Bcd,AZ
332548112304201,"B-01-03 13Acc, AZ",B-01-03 13Acc,AZ
332642112210801,"B-01-01 10Bdb, AZ",B-01-01 10Bdb,AZ
332659112264801,"B-01-02 10Aab, AZ",B-01-02 10Aab,AZ
332821112065101,"A-02-02 36Cba, AZ",A-02-02 36Cba,AZ
332821112183601,"B-02-01 36Add, AZ",B-02-01 36Add,AZ
332918112283301,"B-02-02 28Bca, AZ",B-02-02 28Bca,AZ
332948111573201,"A-02-04 21Ccb, AZ",A-02-04 21Ccb,AZ
333052111595501,"A-02-03 13Dac2, AZ",A-02-03 13Dac2,AZ
333330112164801,"A-03-01 32Dbb, AZ",A-03-01 32Dbb,AZ
333355112212801,"B-03-01 34Bbb, AZ",B-03-01 34Bbb,AZ
333536112131201,"A-03-01 23Aad, AZ",A-03-01 23Aad,AZ
333721112230401,"B-03-01 08Abb2, AZ",B-03-01 08Abb2,AZ
333741112192801,"B-03-01 02Dad, AZ",B-03-01 02Dad,AZ
334307112164601,"A-04-01 05Acc, AZ",A-04-01 05Acc,AZ
334314112343701,"B-04-03 04Bdb, AZ",B-04-03 04Bdb,AZ
334406112072401,"A-05-02 35Acb2, AZ",A-05-02 35Acb2,AZ
334529112314601,"B-05-03 24Cbc, AZ",B-05-03 24Cbc,AZ
334654112330401,"B-05-03 15Aaa, AZ",B-05-03 15Aaa,AZ
334847112310201,"B-06-03 36Ddd, AZ",B-06-03 36Ddd,AZ
342118109593301,"A-11-22 15Adb, AZ",A-11-22 15Adb,AZ
345441111275301,"A-18-09 29Caa02, AZ",A-18-09 29Caa02,AZ
345737110485901,"A-18-14 13Bcd, AZ",A-18-14 13Bcd,AZ
345805110002801,"A-18-22 09Ddc1, AZ",A-18-22 09Ddc1,AZ
352119109031601,"A-23-31 33Aab, AZ",A-23-31 33Aab,AZ
352550114390701,"Lake Mohave Monitoring Station (01 Meter Depth), AZ",Lake Mohave Monitoring Station (01 Meter Depth),AZ
352550114390702,"Lake Mohave Monitoring Station (3.5 Meter Depth), AZ",Lake Mohave Monitoring Station (3.5 Meter Depth),AZ
352550114390703,"Lake Mohave Monitoring Station (06 Meter Depth), AZ",Lake Mohave Monitoring Station (06 Meter Depth),AZ
352550114390704,"Lake Mohave Monitoring Station (8.5 Meter Depth), AZ",Lake Mohave Monitoring Station (8.5 Meter Depth),AZ
352550114390705,"Lake Mohave Monitoring Station (11 Meter Depth), AZ",Lake Mohave Monitoring Station (11 Meter Depth),AZ
352550114390706,"Lake Mohave Monitoring Station (13.5 Meter Depth), AZ",Lake Mohave Monitoring Station (13.5 Meter Depth),AZ
352550114390707,"Lake Mohave Monitoring Station (16 Meter Depth), AZ",Lake Mohave Monitoring Station (16 Meter Depth),AZ
352550114390708,"Lake Mohave Monitoring Station (18.5 Meter Depth), AZ",Lake Mohave Monitoring Station (18.5 Meter Depth),AZ
352550114390709,"Lake Mohave Monitoring Station (21 Meter Depth), AZ",Lake Mohave Monitoring Station (21 Meter Depth),AZ
352550114390710,"Lake Mohave Monitoring Station (23.5 Meter Depth), AZ",Lake Mohave Monitoring Station (23.5 Meter Depth),AZ
352550114390711,"Lake Mohave Monitoring Station (26 Meter Depth), AZ",Lake Mohave Monitoring Station (26 Meter Depth),AZ
352550114390712,"Lake Mohave Monitoring Station (28.5 Meter Depth), AZ",Lake Mohave Monitoring Station (28.5 Meter Depth),AZ
353113109511901,"A-25-23 35Cda1, AZ",A-25-23 35Cda1,AZ
355215110375001,"06 095-07.28X08.90      Kykotsmovi Pm2, AZ",06 095-07.28X08.90      Kykotsmovi Pm2,AZ
360246114443001,"Boulder Basin Monitoring Station (01 Meter Depth), AZ",Boulder Basin Monitoring Station (01 Meter Depth),AZ
360246114443002,"Boulder Basin Monitoring Station (06 Meter Depth), AZ",Boulder Basin Monitoring Station (06 Meter Depth),AZ
360246114443003,"Boulder Basin Monitoring Station (11 Meter Depth), AZ",Boulder Basin Monitoring Station (11 Meter Depth),AZ
360246114443004,"Boulder Basin Monitoring Station (16 Meter Depth), AZ",Boulder Basin Monitoring Station (16 Meter Depth),AZ
360246114443005,"Boulder Basin Monitoring Station (21 Meter Depth), AZ",Boulder Basin Monitoring Station (21 Meter Depth),AZ
360246114443006,"Boulder Basin Monitoring Station (26 Meter Depth), AZ",Boulder Basin Monitoring Station (26 Meter Depth),AZ
360246114443007,"Boulder Basin Monitoring Station (31 Meter Depth), AZ",Boulder Basin Monitoring Station (31 Meter Depth),AZ
360246114443008,"Boulder Basin Monitoring Station (36 Meter Depth), AZ",Boulder Basin Monitoring Station (36 Meter Depth),AZ
360246114443009,"Boulder Basin Monitoring Station (41 Meter Depth), AZ",Boulder Basin Monitoring Station (41 Meter Depth),AZ
360246114443010,"Boulder Basin Monitoring Station (46 Meter Depth), AZ",Boulder Basin Monitoring Station (46 Meter Depth),AZ
360246114443011,"Boulder Basin Monitoring Station (51 Meter Depth), AZ",Boulder Basin Monitoring Station (51 Meter Depth),AZ
360246114443012,"Boulder Basin Monitoring Station (56 Meter Depth), AZ",Boulder Basin Monitoring Station (56 Meter Depth),AZ
360246114443013,"Boulder Basin Monitoring Station (61 Meter Depth), AZ",Boulder Basin Monitoring Station (61 Meter Depth),AZ
360246114443014,"Boulder Basin Monitoring Station (66 Meter Depth), AZ",Boulder Basin Monitoring Station (66 Meter Depth),AZ
360246114443015,"Boulder Basin Monitoring Station (71 Meter Depth), AZ",Boulder Basin Monitoring Station (71 Meter Depth),AZ
360246114443016,"Boulder Basin Monitoring Station (76 Meter Depth), AZ",Boulder Basin Monitoring Station (76 Meter Depth),AZ
360246114443017,"Boulder Basin Monitoring Station (81 Meter Depth), AZ",Boulder Basin Monitoring Station (81 Meter Depth),AZ
360246114443018,"Boulder Basin Monitoring Station (86 Meter Depth), AZ",Boulder Basin Monitoring Station (86 Meter Depth),AZ
360246114443019,"Boulder Basin Monitoring Station (91 Meter Depth), AZ",Boulder Basin Monitoring Station (91 Meter Depth),AZ
360246114443020,"Boulder Basin Monitoring Station (96 Meter Depth), AZ",Boulder Basin Monitoring Station (96 Meter Depth),AZ
360246114443021,"Boulder Basin Monitoring Station (101 Meter Depth), AZ",Boulder Basin Monitoring Station (101 Meter Depth),AZ
360246114443022,"Boulder Basin Monitoring Station (106 Meter Depth), AZ",Boulder Basin Monitoring Station (106 Meter Depth),AZ
360246114443023,"Boulder Basin Monitoring Station (111 Meter Depth), AZ",Boulder Basin Monitoring Station (111 Meter Depth),AZ
360802111144601,"03 077-13.75X07.98, AZ",03 077-13.75X07.98,AZ
362500109131501,"11 051-12.33X05.74, AZ",11 051-12.33X05.74,AZ
363005110250901,"08 039-09.44X17.18, AZ",08 039-09.44X17.18,AZ
363443111055701,"A-37-12 27Bcd1, AZ",A-37-12 27Bcd1,AZ
363525109035201,"A-37-31 30Bbd1, AZ",A-37-31 30Bbd1,AZ
07048493,"Town Br. At S Morningside At Fayetteville, AR",Town Br. At S Morningside At Fayetteville,AR
07048495,"Town Branch At Armstrong St. At Fayetteville, AR",Town Branch At Armstrong St. At Fayetteville,AR
07048550,"West Fork White River East Of Fayetteville, AR",West Fork White River East Of Fayetteville,AR
07048600,"White River Near Fayetteville, AR",White River Near Fayetteville,AR
07048780,"Richland Creek Near Goshen, AR",Richland Creek Near Goshen,AR
07049000,"War Eagle Creek Near Hindsville, AR",War Eagle Creek Near Hindsville,AR
07049050,"War Eagle Creek At War Eagle, AR",War Eagle Creek At War Eagle,AR
07055814,"Big Creek At Carver, AR",Big Creek At Carver,AR
07056515,"Bear Creek Near Silver Hill, AR",Bear Creek Near Silver Hill,AR
07075250,"S Fk Lit Red Riv Us Of Gulf Mt Wma Nr Scotland, AR",S Fk Lit Red Riv Us Of Gulf Mt Wma Nr Scotland,AR
07075270,"South Fork Of Little Red River Near Scotland, AR",South Fork Of Little Red River Near Scotland,AR
07191160,"Spavinaw Creek Near Maysville, AR",Spavinaw Creek Near Maysville,AR
07191179,"Spavinaw Creek Near Cherokee City, AR",Spavinaw Creek Near Cherokee City,AR
071948095,"Mud Creek Near Johnson, AR",Mud Creek Near Johnson,AR
07194880,"Osage Creek Near Cave Springs, AR",Osage Creek Near Cave Springs,AR
07194906,"Spring Creek At Sanders Ave At Springdale, AR",Spring Creek At Sanders Ave At Springdale,AR
07194933,"Spring Creek At Hwy 112 Nr Springdale, AR",Spring Creek At Hwy 112 Nr Springdale,AR
07249455,"Arkansas River At Ft. Smith, AR",Arkansas River At Ft. Smith,AR
07257500,"Illinois Bayou Near Scottsville, AR",Illinois Bayou Near Scottsville,AR
07261090,"Cypress Creek Nr Birdtown, AR",Cypress Creek Nr Birdtown,AR
07263296,"Maumelle River Near Wye, AR",Maumelle River Near Wye,AR
072632966,"Lake Maumelle At State Hwy 10 Near Wye, AR",Lake Maumelle At State Hwy 10 Near Wye,AR
072632968,"Lk Maumelle At Mouth Of Pigeon Roost Cr Nr Wye, AR",Lk Maumelle At Mouth Of Pigeon Roost Cr Nr Wye,AR
072632996,"Lk Maumelle Raw Water Intake Nr Natural Steps, AR",Lk Maumelle Raw Water Intake Nr Natural Steps,AR
07263620,"Ar River@David D Terry L&D Below Little Rock, AR",Ar River@David D Terry L&D Below Little Rock,AR
07263878,"Salt Bayou Ditch Nr Humphrey, AR",Salt Bayou Ditch Nr Humphrey,AR
072638805,"Fish Lake Ditch Near Altheimer, AR",Fish Lake Ditch Near Altheimer,AR
07263922,"Lil Base Lake Near Jacksonville, AR",Lil Base Lake Near Jacksonville,AR
07263924,"Big Base Lake West Near Jacksonville, AR",Big Base Lake West Near Jacksonville,AR
07355860,"Board Camp Cr Nr Wolf Pen Gap Rec Nr Nunley, AR",Board Camp Cr Nr Wolf Pen Gap Rec Nr Nunley,AR
07355870,"Gap Cr Nr Wolf Pen Gap Rec Area Nr Nunley, AR",Gap Cr Nr Wolf Pen Gap Rec Area Nr Nunley,AR
07355880,"Board Camp Creek Nr Nunley, AR",Board Camp Creek Nr Nunley,AR
073625897,"Lake Winona Raw Water Intake Pipe Near Reform, AR",Lake Winona Raw Water Intake Pipe Near Reform,AR
07362591,"Alum Fork Saline River At Winona Dam At Reform, AR",Alum Fork Saline River At Winona Dam At Reform,AR
07362693,"Middle Fork Saline River Near Owensville, AR",Middle Fork Saline River Near Owensville,AR
07364122,"Bayou Bartholomew Nr Meroney, AR",Bayou Bartholomew Nr Meroney,AR
07364130,"Deep Bayou Near Star City, AR",Deep Bayou Near Star City,AR
07364133,"Bayou Bartholomew At Garrett Bridge, AR",Bayou Bartholomew At Garrett Bridge,AR
09429490,"Colorado River Above Imperial Dam, CA",Colorado River Above Imperial Dam,CA
09429500,"Colorado River Below Imperial Dam, CA",Colorado River Below Imperial Dam,CA
09522990,"All-American Canal Headwrks At Imperial Dam, CA",All-American Canal Headwrks At Imperial Dam,CA
09523000,"All-American Canal Nr Imperial Dam, CA",All-American Canal Nr Imperial Dam,CA
10255550,"New R Nr Westmorland Ca, CA",New R Nr Westmorland Ca,CA
10336610,"Upper Truckee Rv At South Lake Tahoe, CA",Upper Truckee Rv At South Lake Tahoe,CA
10336645,"General C Nr Meeks Bay Ca, CA",General C Nr Meeks Bay Ca,CA
10336660,"Blackwood C Nr Tahoe City Ca, CA",Blackwood C Nr Tahoe City Ca,CA
10336676,"Ward C At Hwy 89 Nr Tahoe Pines Ca, CA",Ward C At Hwy 89 Nr Tahoe Pines Ca,CA
10336780,"Trout Ck Nr Tahoe Valley, CA",Trout Ck Nr Tahoe Valley,CA
10345490,"Gray C Nr Floriston Ca, CA",Gray C Nr Floriston Ca,CA
10346000,"Truckee R A Farad Ca, CA",Truckee R A Farad Ca,CA
11049400,"Santa Ana R Ab Seven Oaks Dam, CA",Santa Ana R Ab Seven Oaks Dam,CA
11074000,"Santa Ana R Bl Prado Dam Ca, CA",Santa Ana R Bl Prado Dam Ca,CA
11092450,"Los Angeles R A Sepulveda Dam Ca, CA",Los Angeles R A Sepulveda Dam Ca,CA
11152850,"Nf Pacheco C Abv Pacheco Res Nr Bell Station Ca, CA",Nf Pacheco C Abv Pacheco Res Nr Bell Station Ca,CA
11152870,"Nf Pacheco C Blw Pacheco Res Nr Bell Station Ca, CA",Nf Pacheco C Blw Pacheco Res Nr Bell Station Ca,CA
11152880,"Sf Pacheco C Abv Hwy 152 Nr Bell Station Ca, CA",Sf Pacheco C Abv Hwy 152 Nr Bell Station Ca,CA
11152890,"Pacheco C A Bell Station Ca, CA",Pacheco C A Bell Station Ca,CA
11152900,"Cedar C Nr Bell Station Ca, CA",Cedar C Nr Bell Station Ca,CA
11153000,"Pacheco C Nr Dunneville Ca, CA",Pacheco C Nr Dunneville Ca,CA
11169025,"Guadalupe R Abv Hwy 101 A San Jose Ca, CA",Guadalupe R Abv Hwy 101 A San Jose Ca,CA
11169750,"Alviso Slough Nr Alviso Ca, CA",Alviso Slough Nr Alviso Ca,CA
11170000,"Coyote C Nr Madrone Ca, CA",Coyote C Nr Madrone Ca,CA
11170450,"Coyote C Bl Coyote Ranch Rd Nr Coyote Ca, CA",Coyote C Bl Coyote Ranch Rd Nr Coyote Ca,CA
11171500,"Coyote C Nr Edenvale Ca, CA",Coyote C Nr Edenvale Ca,CA
11172175,"Coyote C Ab Hwy 237 A Milpitas Ca, CA",Coyote C Ab Hwy 237 A Milpitas Ca,CA
11173200,"Arroyo Hondo Nr San Jose Ca, CA",Arroyo Hondo Nr San Jose Ca,CA
11173575,"Alameda C Bl Welch C Nr Sunol Ca, CA",Alameda C Bl Welch C Nr Sunol Ca,CA
11176900,"Arroyo De La Laguna A Verona Ca, CA",Arroyo De La Laguna A Verona Ca,CA
11179000,"Alameda C Nr Niles Ca, CA",Alameda C Nr Niles Ca,CA
11180770,"Mt Eden C Nr Union City Ca, CA",Mt Eden C Nr Union City Ca,CA
11181040,"San Lorenzo C A San Lorenzo Ca, CA",San Lorenzo C A San Lorenzo Ca,CA
11185185,"Suisun Bay A Mallard Is Ca, CA",Suisun Bay A Mallard Is Ca,CA
11273400,"San Joaquin R Ab Merced R Nr Newman Ca, CA",San Joaquin R Ab Merced R Nr Newman Ca,CA
11274790,"Tuolumne R A Grand Cyn Of Tuolumne Ab Hetch Hetchy, CA",Tuolumne R A Grand Cyn Of Tuolumne Ab Hetch Hetchy,CA
11285500,"Tuolumne R A Wards Ferry Br Nr Groveland Ca, CA",Tuolumne R A Wards Ferry Br Nr Groveland Ca,CA
11303500,"San Joaquin R Nr Vernalis Ca, CA",San Joaquin R Nr Vernalis Ca,CA
11304200,"San Joaquin R A Mossdale, CA",San Joaquin R A Mossdale,CA
11304810,"San Joaquin R Bl Garwood Bridge A Stockton Ca, CA",San Joaquin R Bl Garwood Bridge A Stockton Ca,CA
11311150,"Stockton Ship Channel A Light 40 Ca, CA",Stockton Ship Channel A Light 40 Ca,CA
11311300,"Turner Cut Nr Holt Ca, CA",Turner Cut Nr Holt Ca,CA
11312672,"Victoria Canal Nr Byron Ca, CA",Victoria Canal Nr Byron Ca,CA
11312674,"Middle R A Borden Hwy Nr Tracy Ca, CA",Middle R A Borden Hwy Nr Tracy Ca,CA
11312676,"Middle R At Middle River Ca, CA",Middle R At Middle River Ca,CA
11312677,"Combined Flow Of 11313405 And 11312676 Ca, CA",Combined Flow Of 11313405 And 11312676 Ca,CA
11312685,"Middle R Nr Holt Ca, CA",Middle R Nr Holt Ca,CA
11312968,"Old R Nr Delta Mendota Canal Ca, CA",Old R Nr Delta Mendota Canal Ca,CA
11313240,"Grant Line Cn Nr Tracy Ca, CA",Grant Line Cn Nr Tracy Ca,CA
11313250,"Old R A Clifton Court Ferry Ca, CA",Old R A Clifton Court Ferry Ca,CA
11313300,"Italian Slough A Mouth Nr Byron Ca, CA",Italian Slough A Mouth Nr Byron Ca,CA
11313315,"Old River Near Byron Ca, CA",Old River Near Byron Ca,CA
11313325,"Old R A Indian Slough Ca, CA",Old R A Indian Slough Ca,CA
11313405,"Old R A Bacon Island Ca, CA",Old R A Bacon Island Ca,CA
11313431,"Holland Cut Nr Bethel Island Ca, CA",Holland Cut Nr Bethel Island Ca,CA
11313433,"Dutch Slough Bl Jersey Island Rd A Jersey Island, CA",Dutch Slough Bl Jersey Island Rd A Jersey Island,CA
11313434,"Old R A Quimby Island Nr Bethel Island Ca, CA",Old R A Quimby Island Nr Bethel Island Ca,CA
11313440,"False R Nr Oakley Ca, CA",False R Nr Oakley Ca,CA
11313452,"Old R A Franks Tract Nr Terminous Ca, CA",Old R A Franks Tract Nr Terminous Ca,CA
11313460,"San Joaquin R A Prisoners Pt Nr Terminous Ca, CA",San Joaquin R A Prisoners Pt Nr Terminous Ca,CA
11336600,"Delta Cross Channel Nr Walnut Grove, CA",Delta Cross Channel Nr Walnut Grove,CA
11336680,"S Mokelumne R A New Hope Br Nr Walnut Grove Ca, CA",S Mokelumne R A New Hope Br Nr Walnut Grove Ca,CA
11336685,"N Mokelumne Nr Walnut Grove Ca, CA",N Mokelumne Nr Walnut Grove Ca,CA
11336790,"Little Potato Slough A Terminous Ca, CA",Little Potato Slough A Terminous Ca,CA
11336800,"Little Potato Slough Nr Terminous Ca, CA",Little Potato Slough Nr Terminous Ca,CA
11336930,"Mokelumne R A Andrus Island Nr Terminous Ca, CA",Mokelumne R A Andrus Island Nr Terminous Ca,CA
11337080,"Threemile Slough Nr Rio Vista Ca, CA",Threemile Slough Nr Rio Vista Ca,CA
11337190,"San Joaquin R A Jersey Point Ca, CA",San Joaquin R A Jersey Point Ca,CA
11390890,"Colusa Basin Dr A Rd 99E Nr Knights Landing Ca, CA",Colusa Basin Dr A Rd 99E Nr Knights Landing Ca,CA
11425500,"Sacramento R A Verona Ca, CA",Sacramento R A Verona Ca,CA
11447540,"Sacramento R A Pier A West Sacramento Ca, CA",Sacramento R A Pier A West Sacramento Ca,CA
11447650,"Sacramento R A Freeport Ca, CA",Sacramento R A Freeport Ca,CA
11447800,"Sacramento R A Snodgrass Slough Nr Hood Ca, CA",Sacramento R A Snodgrass Slough Nr Hood Ca,CA
11447810,"Sacramento R A Greens Landing Ca, CA",Sacramento R A Greens Landing Ca,CA
11447830,"Sutter Slough A Courtland Ca, CA",Sutter Slough A Courtland Ca,CA
11447850,"Steamboat Slough Nr Walnut Grove Ca, CA",Steamboat Slough Nr Walnut Grove Ca,CA
11447890,"Sacramento R Ab Delta Cross Channel Ca, CA",Sacramento R Ab Delta Cross Channel Ca,CA
11447903,"Georgiana Slough Nr Sacramento R, CA",Georgiana Slough Nr Sacramento R,CA
11447905,"Sacramento R Bl Georgiana Slough Ca, CA",Sacramento R Bl Georgiana Slough Ca,CA
11448750,"Sf Scotts C Nr Lakeport Ca, CA",Sf Scotts C Nr Lakeport Ca,CA
11448800,"Scotts C Bl Sf Scotts C Nr Lakeport Ca, CA",Scotts C Bl Sf Scotts C Nr Lakeport Ca,CA
11449235,"Clover C Bypass A Elk Mtn Rd Nr Upper Lake Ca, CA",Clover C Bypass A Elk Mtn Rd Nr Upper Lake Ca,CA
11449255,"Scotts C Ab State Route 29 A Upper Lake Ca, CA",Scotts C Ab State Route 29 A Upper Lake Ca,CA
11449370,"Molesworth C Nr Clearlake Ca, CA",Molesworth C Nr Clearlake Ca,CA
11449500,"Kelsey C Nr Kelseyville Ca, CA",Kelsey C Nr Kelseyville Ca,CA
11449820,"Cole C A Kelseyville Ca, CA",Cole C A Kelseyville Ca,CA
11451800,"Cache C A Rumsey Ca, CA",Cache C A Rumsey Ca,CA
11452500,"Cache C A Yolo Ca, CA",Cache C A Yolo Ca,CA
11452600,"Cache C Inflow To Settling Basin Nr Yolo Ca, CA",Cache C Inflow To Settling Basin Nr Yolo Ca,CA
11452800,"Cache C Overflow Weir From Settling Bas Nr Wood'Ld, CA",Cache C Overflow Weir From Settling Bas Nr Wood'Ld,CA
11452900,"Cache C Outflow From Settling Basin Nr Woodland Ca, CA",Cache C Outflow From Settling Basin Nr Woodland Ca,CA
11453000,"Yolo Bypass Nr Woodland Ca, CA",Yolo Bypass Nr Woodland Ca,CA
11453500,"Putah C Nr Guenoc Ca, CA",Putah C Nr Guenoc Ca,CA
11453590,"Pope C A Walter Springs Ca, CA",Pope C A Walter Springs Ca,CA
11455095,"Sacramento R Deep Water Ship Channel Nr Freeport, CA",Sacramento R Deep Water Ship Channel Nr Freeport,CA
11455136,"Sacramento R Deep Water Ship Channel Nr Clarksburg, CA",Sacramento R Deep Water Ship Channel Nr Clarksburg,CA
11455139,"Toe Drain A Mallard Rd Nr Courtland Ca, CA",Toe Drain A Mallard Rd Nr Courtland Ca,CA
11455140,"Toe Drain A Liberty Island Nr Courtland Ca, CA",Toe Drain A Liberty Island Nr Courtland Ca,CA
11455142,"Sacramento R Deep Water Ship Channel Nr Courtland, CA",Sacramento R Deep Water Ship Channel Nr Courtland,CA
11455143,"Little Holland Tract A North Breach Nr Courtland C, CA",Little Holland Tract A North Breach Nr Courtland C,CA
11455146,"Liberty Cut A Little Holland Tract Nr Courtland Ca, CA",Liberty Cut A Little Holland Tract Nr Courtland Ca,CA
11455163,"Liberty Cut A West Breach Nr Courtland Ca, CA",Liberty Cut A West Breach Nr Courtland Ca,CA
11455165,"Miner Slough A Hwy 84 Bridge, CA",Miner Slough A Hwy 84 Bridge,CA
11455166,"Prospect Slough A Liberty Cut Nr Courtland Ca, CA",Prospect Slough A Liberty Cut Nr Courtland Ca,CA
11455167,"Prospect Slough A Toe Drain Nr Courtland Ca, CA",Prospect Slough A Toe Drain Nr Courtland Ca,CA
11455261,"Ulatis C A Browns Rd Nr Elmira Ca, CA",Ulatis C A Browns Rd Nr Elmira Ca,CA
11455268,"Ulatis C Nr Elmira Ca, CA",Ulatis C Nr Elmira Ca,CA
11455276,"Shag Slough A Liberty Island Nr Courtland Ca, CA",Shag Slough A Liberty Island Nr Courtland Ca,CA
11455280,"Cache Slough Nr Hastings Tract Nr Rio Vista Ca, CA",Cache Slough Nr Hastings Tract Nr Rio Vista Ca,CA
11455315,"Cache Slough A S Liberty Island Nr Rio Vista Ca, CA",Cache Slough A S Liberty Island Nr Rio Vista Ca,CA
11455335,"Sacramento R Deep Water Ship Channel Nr Rio Vista, CA",Sacramento R Deep Water Ship Channel Nr Rio Vista,CA
11455338,"Sacramento R Deep Water Ship Channel Marker 51 Ca, CA",Sacramento R Deep Water Ship Channel Marker 51 Ca,CA
11455350,"Cache Slough A Ryer Island, CA",Cache Slough A Ryer Island,CA
11455385,"Cache Slough Ab Ryer Island Ferry Nr Rio Vista Ca, CA",Cache Slough Ab Ryer Island Ferry Nr Rio Vista Ca,CA
11455420,"Sacramento R A Rio Vista Ca, CA",Sacramento R A Rio Vista Ca,CA
11455478,"Sacramento R A Decker Island Nr Rio Vista Ca, CA",Sacramento R A Decker Island Nr Rio Vista Ca,CA
11455485,"Sacramento R Bl Toland Landing Nr Rio Vista Ca, CA",Sacramento R Bl Toland Landing Nr Rio Vista Ca,CA
11455495,"Sacramento R A Channel Marker 10 Nr Collinsville C, CA",Sacramento R A Channel Marker 10 Nr Collinsville C,CA
11455498,"Sacramento R A Channel Marker 5 A Collinsville Ca, CA",Sacramento R A Channel Marker 5 A Collinsville Ca,CA
11455508,"Suisun Bay A Van Sickle Island Nr Pittsburg Ca, CA",Suisun Bay A Van Sickle Island Nr Pittsburg Ca,CA
11455530,"Simmons Point A Chipps Island Nr Honker Bay, CA",Simmons Point A Chipps Island Nr Honker Bay,CA
11455760,"Suisun Bay Nr Concord Naval Weapons Station, CA",Suisun Bay Nr Concord Naval Weapons Station,CA
11455780,"Suisun Bay A Benicia Bridge Nr Benicia Ca, CA",Suisun Bay A Benicia Bridge Nr Benicia Ca,CA
11455820,"Carquinez Strait A Carquinez Br Nr Crockett Ca, CA",Carquinez Strait A Carquinez Br Nr Crockett Ca,CA
11458000,"Napa R Nr Napa Ca, CA",Napa R Nr Napa Ca,CA
11458500,"Sonoma C A Agua Caliente Ca, CA",Sonoma C A Agua Caliente Ca,CA
11460090,"Corte Madera C Nr Larkspur Ca, CA",Corte Madera C Nr Larkspur Ca,CA
11461500,"Ef Russian R Nr Calpella Ca, CA",Ef Russian R Nr Calpella Ca,CA
11462000,"Ef Russian R Nr Ukiah Ca, CA",Ef Russian R Nr Ukiah Ca,CA
11462500,"Russian R Nr Hopland Ca, CA",Russian R Nr Hopland Ca,CA
11463000,"Russian R Nr Cloverdale Ca, CA",Russian R Nr Cloverdale Ca,CA
11463682,"Russian R A Jimtown Ca, CA",Russian R A Jimtown Ca,CA
11463980,"Russian R A Digger Bend Nr Healdsburg Ca, CA",Russian R A Digger Bend Nr Healdsburg Ca,CA
11465240,"Dry C Blw Lambert Br Nr Geyserville Ca, CA",Dry C Blw Lambert Br Nr Geyserville Ca,CA
11465350,"Dry C Nr Mouth Nr Healdsburg Ca, CA",Dry C Nr Mouth Nr Healdsburg Ca,CA
11465400,"Russian R A Wohler Bridge Ca, CA",Russian R A Wohler Bridge Ca,CA
11466800,"Mark West C Nr Mirabel Heights Ca, CA",Mark West C Nr Mirabel Heights Ca,CA
11467000,"Russian R A Hacienda Bridge Nr Guerneville Ca, CA",Russian R A Hacienda Bridge Nr Guerneville Ca,CA
11467002,"Russian R A Johnsons Beach A Guerneville Ca, CA",Russian R A Johnsons Beach A Guerneville Ca,CA
11467006,"Russian R A Vacation Beach Ca, CA",Russian R A Vacation Beach Ca,CA
11488495,"Lost R Nr Hatfield Ca, CA",Lost R Nr Hatfield Ca,CA
11488510,"Tulelake Cn A Sheepy Ridge Pumping Sta Nr Hatfield, CA",Tulelake Cn A Sheepy Ridge Pumping Sta Nr Hatfield,CA
